batch_p50,batch_p95,batch_p99,batch_qdel_p99,config,config_id,control_p50,control_p95,control_p99,control_qdel_p99,dvfs_epoch,dvfs_log_interval,exit_code,headroom_min,max_samples,netrace_class_from_node_types,netrace_file,netrace_use_addr_size,offered_load_class0,offered_load_class1,output_dir,policy,power_cap,run_name,stall_xbar_rate_class0,stall_xbar_rate_class1,tail_latency_ratio_batch_over_control,throughput_flits_class0,throughput_flits_class1,total_power_avg,total_power_peak,uniform_target,use_netrace
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1,sweep_cfg-flatfly_uniform_baseline_power_cap-1_uniform_target-0.2_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--6e4b5d8754,,,,,,,,0.2,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1,sweep_cfg-flatfly_uniform_baseline_power_cap-1_uniform_target-0.3_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--36c9bc8cba,,,,,,,,0.3,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1,sweep_cfg-flatfly_uniform_baseline_power_cap-1_uniform_target-0.4_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--c9441cc01b,,,,,,,,0.4,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1,sweep_cfg-flatfly_uniform_baseline_power_cap-1_uniform_target-0.6_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--593d5a5e03,,,,,,,,0.6,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1,sweep_cfg-flatfly_uniform_baseline_power_cap-1_uniform_target-1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc-no-5135ba76ee,,,,,,,,1,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.005_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--6b9c679f36,0.0116312,0.00989375,,,,,0.637614,0.005,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.01_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-0c0698de0d,0.0116312,0.00989375,,,,,0.637614,0.01,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.015_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--192998b009,0.0116312,0.00989375,,,,,0.637614,0.015,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.02_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-dcec4f2fad,0.0116312,0.00989375,,,,,0.637614,0.02,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.03_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-3fa6615037,0.0116312,0.00989375,,,,,0.637614,0.03,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.04_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-1200ce2cbb,0.0116312,0.00989375,,,,,0.637614,0.04,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.05_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-5c6754206b,0.0116312,0.00989375,,,,,0.637614,0.05,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.075_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--110ea1573b,0.0116312,0.00989375,,,,,0.637614,0.075,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-7d04aefa91,0.0116312,0.00989375,,,,,0.637614,0.1,1
,,,25953.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,22579.0,10000,10000,1,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.15_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-779941bf92,0.0902562,0.0841563,,,,,0.637614,0.15,1
40,1042,5291,4760.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,39,447,1719,0.0,10000,10000,0,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.2_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-1821da2dc8,0.0909937,0.0805875,3.077952297847586,0.0857973,0.0845252,0.19662,0.637614,0.2,1
26,90,170,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,26,87,261,0.0,10000,10000,0,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.3_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-50f43de902,0.0618,0.05285,0.6513409961685823,0.0928055,0.0918102,0.27895,0.637614,0.3,1
21,61,97,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,21,59,102,0.0,10000,10000,0,0.462386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.4_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-cc130c494c,0.0494187,0.03985,0.9509803921568627,0.0935385,0.0925491,0.361505,0.637614,0.4,1
15,40,58,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,15,37,55,0.0,10000,10000,0,0.449644,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,0.6,0.6,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,uniform,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-0.6_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-d667453f5e,0.03285,0.0261187,1.0545454545454545,0.0945207,0.0934585,0.526483,0.650356,0.6,1
,,,,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,,10000,10000,255,,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.1,sweep_cfg-flatfly_uniform_baseline_power_cap-1.1_uniform_target-1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-wsc--b890630bff,,,,,,,,1,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.005_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--b1dfbb660f,0.0116312,0.00989375,,,,,0.637614,0.005,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.01_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-8ab057ec96,0.0116312,0.00989375,,,,,0.637614,0.01,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.015_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--1631c57abe,0.0116312,0.00989375,,,,,0.637614,0.015,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.02_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-e103a91b9e,0.0116312,0.00989375,,,,,0.637614,0.02,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.03_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-ce96a7c13c,0.0116312,0.00989375,,,,,0.637614,0.03,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.04_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-058139a955,0.0116312,0.00989375,,,,,0.637614,0.04,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.05_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-b6a0759b96,0.0116312,0.00989375,,,,,0.637614,0.05,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.075_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland--4450b5f2a8,0.0116312,0.00989375,,,,,0.637614,0.075,1
,,,14.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,0.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.1_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-ws-b34a13c74f,0.0116312,0.00989375,,,,,0.637614,0.1,1
,,,25953.0,/home/nsutherland/wsc-noc-dvfs/booksim2/runfiles/flatfly_uniform_baseline.cfg,flatfly_uniform_baseline,,,,22579.0,10000,10000,1,0.562386,5,1,/home/nsutherland/wsc-noc-dvfs/sniper_trace_to_netrace/workloads/network_trace_merged.log.tra.bz2,1,,,/home/nsutherland/wsc-noc-dvfs/booksim2/sims,,1.2,sweep_cfg-flatfly_uniform_baseline_power_cap-1.2_uniform_target-0.15_dvfs_epoch-10000_dvfs_log_interval-10000_max_samples-5_use_netrace-1_netrace_file-home-nsutherland-w-c82b57a5ab,0.0902562,0.0841563,,,,,0.637614,0.15,1
